task,variant,step,loss_mean
REVERSE,Q=K!=V,25,2.33246
REVERSE,Q=K!=V,26,2.32819
REVERSE,Q=K!=V,27,2.32752
REVERSE,Q=K!=V,28,2.32489
REVERSE,Q=K!=V,29,2.32004
REVERSE,Q=K!=V,30,2.31834
REVERSE,Q=K!=V,31,2.31570
REVERSE,Q=K!=V,32,2.31489
REVERSE,Q=K!=V,33,2.31346
REVERSE,Q=K!=V,34,2.31283
REVERSE,Q=K!=V,35,2.31274
REVERSE,Q=K!=V,36,2.31028
REVERSE,Q=K!=V,37,2.30770
REVERSE,Q=K!=V,38,2.30847
REVERSE,Q=K!=V,39,2.30964
REVERSE,Q=K!=V,40,2.30721
REVERSE,Q=K!=V,41,2.30635
REVERSE,Q=K!=V,42,2.30810
REVERSE,Q=K!=V,43,2.30675
REVERSE,Q=K!=V,44,2.30490
REVERSE,Q=K!=V,45,2.30673
REVERSE,Q=K!=V,46,2.30610
REVERSE,Q=K!=V,47,2.30665
REVERSE,Q=K!=V,48,2.30632
REVERSE,Q=K!=V,49,2.30521
REVERSE,Q=K!=V,50,2.30463
REVERSE,Q=K!=V,51,2.30451
REVERSE,Q=K!=V,52,2.30432
REVERSE,Q=K!=V,53,2.30486
REVERSE,Q=K!=V,54,2.30403
REVERSE,Q=K!=V,55,2.30382
REVERSE,Q=K!=V,56,2.30443
REVERSE,Q=K!=V,57,2.30410
REVERSE,Q=K!=V,58,2.30463
REVERSE,Q=K!=V,59,2.30353
REVERSE,Q=K!=V,60,2.30327
REVERSE,Q=K!=V,61,2.30416
REVERSE,Q=K!=V,62,2.30413
REVERSE,Q=K!=V,63,2.30395
REVERSE,Q=K!=V,64,2.30387
REVERSE,Q=K!=V,65,2.30391
REVERSE,Q=K!=V,66,2.30368
REVERSE,Q=K!=V,67,2.30351
REVERSE,Q=K!=V,68,2.30359
REVERSE,Q=K!=V,69,2.30350
REVERSE,Q=K!=V,70,2.30304
REVERSE,Q=K!=V,71,2.30373
REVERSE,Q=K!=V,72,2.30254
REVERSE,Q=K!=V,73,2.30311
REVERSE,Q=K!=V,74,2.30359
REVERSE,Q=K!=V,75,2.30235
REVERSE,Q=K!=V,76,2.30359
REVERSE,Q=K!=V,77,2.30353
REVERSE,Q=K!=V,78,2.30298
REVERSE,Q=K!=V,79,2.30280
REVERSE,Q=K!=V,80,2.30328
REVERSE,Q=K!=V,81,2.30289
REVERSE,Q=K!=V,82,2.30269
REVERSE,Q=K!=V,83,2.30311
REVERSE,Q=K!=V,84,2.30225
REVERSE,Q=K!=V,85,2.30228
REVERSE,Q=K!=V,86,2.30202
REVERSE,Q=K!=V,87,2.30221
REVERSE,Q=K!=V,88,2.30287
REVERSE,Q=K!=V,89,2.30190
REVERSE,Q=K!=V,90,2.30299
REVERSE,Q=K!=V,91,2.30294
REVERSE,Q=K!=V,92,2.30138
REVERSE,Q=K!=V,93,2.30254
REVERSE,Q=K!=V,94,2.30187
REVERSE,Q=K!=V,95,2.30284
REVERSE,Q=K!=V,96,2.30264
REVERSE,Q=K!=V,97,2.30208
REVERSE,Q=K!=V,98,2.30196
REVERSE,Q=K!=V,99,2.30195
REVERSE,Q=K!=V,100,2.30243
REVERSE,Q=K!=V,101,2.30203
REVERSE,Q=K!=V,102,2.30162
REVERSE,Q=K!=V,103,2.30178
REVERSE,Q=K!=V,104,2.30175
REVERSE,Q=K!=V,105,2.30162
REVERSE,Q=K!=V,106,2.30256
REVERSE,Q=K!=V,107,2.30224
REVERSE,Q=K!=V,108,2.30153
REVERSE,Q=K!=V,109,2.30066
REVERSE,Q=K!=V,110,2.30163
REVERSE,Q=K!=V,111,2.30183
REVERSE,Q=K!=V,112,2.30059
REVERSE,Q=K!=V,113,2.30113
REVERSE,Q=K!=V,114,2.30132
REVERSE,Q=K!=V,115,2.30169
REVERSE,Q=K!=V,116,2.30096
REVERSE,Q=K!=V,117,2.30124
REVERSE,Q=K!=V,118,2.30039
REVERSE,Q=K!=V,119,2.29975
REVERSE,Q=K!=V,120,2.30011
REVERSE,Q=K!=V,121,2.30045
REVERSE,Q=K!=V,122,2.29955
REVERSE,Q=K!=V,123,2.29973
REVERSE,Q=K!=V,124,2.29900
REVERSE,Q=K!=V,125,2.29969
REVERSE,Q=K!=V,126,2.29987
REVERSE,Q=K!=V,127,2.29862
REVERSE,Q=K!=V,128,2.29886
REVERSE,Q=K!=V,129,2.29778
REVERSE,Q=K!=V,130,2.29804
REVERSE,Q=K!=V,131,2.29798
REVERSE,Q=K!=V,132,2.29735
REVERSE,Q=K!=V,133,2.29703
REVERSE,Q=K!=V,134,2.29625
REVERSE,Q=K!=V,135,2.29566
REVERSE,Q=K!=V,136,2.29499
REVERSE,Q=K!=V,137,2.29443
REVERSE,Q=K!=V,138,2.29422
REVERSE,Q=K!=V,139,2.29241
REVERSE,Q=K!=V,140,2.29212
REVERSE,Q=K!=V,141,2.29035
REVERSE,Q=K!=V,142,2.28995
REVERSE,Q=K!=V,143,2.28829
REVERSE,Q=K!=V,144,2.28562
REVERSE,Q=K!=V,145,2.28485
REVERSE,Q=K!=V,146,2.28220
REVERSE,Q=K!=V,147,2.27861
REVERSE,Q=K!=V,148,2.27603
REVERSE,Q=K!=V,149,2.27332
REVERSE,Q=K!=V,150,2.26802
REVERSE,Q=K!=V,151,2.26494
REVERSE,Q=K!=V,152,2.25941
REVERSE,Q=K!=V,153,2.25182
REVERSE,Q=K!=V,154,2.24434
REVERSE,Q=K!=V,155,2.23690
REVERSE,Q=K!=V,156,2.22579
REVERSE,Q=K!=V,157,2.21425
REVERSE,Q=K!=V,158,2.20762
REVERSE,Q=K!=V,159,2.19584
REVERSE,Q=K!=V,160,2.18476
REVERSE,Q=K!=V,161,2.16806
REVERSE,Q=K!=V,162,2.15508
REVERSE,Q=K!=V,163,2.13699
REVERSE,Q=K!=V,164,2.12177
REVERSE,Q=K!=V,165,2.10123
REVERSE,Q=K!=V,166,2.08508
REVERSE,Q=K!=V,167,2.05978
REVERSE,Q=K!=V,168,2.03194
REVERSE,Q=K!=V,169,2.01308
REVERSE,Q=K!=V,170,1.98921
REVERSE,Q=K!=V,171,1.95835
REVERSE,Q=K!=V,172,1.93404
REVERSE,Q=K!=V,173,1.90197
REVERSE,Q=K!=V,174,1.86580
REVERSE,Q=K!=V,175,1.83888
REVERSE,Q=K!=V,176,1.79879
REVERSE,Q=K!=V,177,1.76133
REVERSE,Q=K!=V,178,1.72162
REVERSE,Q=K!=V,179,1.67761
REVERSE,Q=K!=V,180,1.63654
REVERSE,Q=K!=V,181,1.58805
REVERSE,Q=K!=V,182,1.54397
REVERSE,Q=K!=V,183,1.49192
REVERSE,Q=K!=V,184,1.43848
REVERSE,Q=K!=V,185,1.39215
REVERSE,Q=K!=V,186,1.32993
REVERSE,Q=K!=V,187,1.28043
REVERSE,Q=K!=V,188,1.22908
REVERSE,Q=K!=V,189,1.17343
REVERSE,Q=K!=V,190,1.12160
REVERSE,Q=K!=V,191,1.07235
REVERSE,Q=K!=V,192,1.01816
REVERSE,Q=K!=V,193,0.96551
REVERSE,Q=K!=V,194,0.91108
REVERSE,Q=K!=V,195,0.85847
REVERSE,Q=K!=V,196,0.81294
REVERSE,Q=K!=V,197,0.76879
REVERSE,Q=K!=V,198,0.72210
REVERSE,Q=K!=V,199,0.68010
REVERSE,Q=K!=V,200,0.64047
REVERSE,Q=K!=V,201,0.59795
REVERSE,Q=K!=V,202,0.55898
REVERSE,Q=K!=V,203,0.52400
REVERSE,Q=K!=V,204,0.48713
REVERSE,Q=K!=V,205,0.45410
REVERSE,Q=K!=V,206,0.42648
REVERSE,Q=K!=V,207,0.39762
REVERSE,Q=K!=V,208,0.36788
REVERSE,Q=K!=V,209,0.34302
REVERSE,Q=K!=V,210,0.32037
REVERSE,Q=K!=V,211,0.29502
REVERSE,Q=K!=V,212,0.27845
REVERSE,Q=K!=V,213,0.25647
REVERSE,Q=K!=V,214,0.23878
REVERSE,Q=K!=V,215,0.22321
REVERSE,Q=K!=V,216,0.20330
REVERSE,Q=K!=V,217,0.18770
REVERSE,Q=K!=V,218,0.17351
REVERSE,Q=K!=V,219,0.15932
REVERSE,Q=K!=V,220,0.14473
REVERSE,Q=K!=V,221,0.13345
REVERSE,Q=K!=V,222,0.12155
REVERSE,Q=K!=V,223,0.11460
REVERSE,Q=K!=V,224,0.10217
REVERSE,Q=K!=V,225,0.09580
REVERSE,Q=K!=V,226,0.08860
REVERSE,Q=K!=V,227,0.08083
REVERSE,Q=K!=V,228,0.07457
REVERSE,Q=K!=V,229,0.06807
REVERSE,Q=K!=V,230,0.06257
REVERSE,Q=K!=V,231,0.05821
REVERSE,Q=K!=V,232,0.05139
REVERSE,Q=K!=V,233,0.04792
REVERSE,Q=K!=V,234,0.04326
REVERSE,Q=K!=V,235,0.03820
REVERSE,Q=K!=V,236,0.03405
REVERSE,Q=K!=V,237,0.03130
REVERSE,Q=K!=V,238,0.02823
REVERSE,Q=K!=V,239,0.02580
REVERSE,Q=K!=V,240,0.02408
REVERSE,Q=K!=V,241,0.02226
REVERSE,Q=K!=V,242,0.02085
REVERSE,Q=K!=V,243,0.01939
REVERSE,Q=K!=V,244,0.01857
REVERSE,Q=K!=V,245,0.01726
REVERSE,Q=K!=V,246,0.01627
REVERSE,Q=K!=V,247,0.01551
REVERSE,Q=K!=V,248,0.01511
REVERSE,Q=K!=V,249,0.01455
REVERSE,Q=K!=V,250,0.01383
REVERSE,Q=K!=V,251,0.01314
REVERSE,Q=K!=V,252,0.01281
REVERSE,Q=K!=V,253,0.01255
REVERSE,Q=K!=V,254,0.01191
REVERSE,Q=K!=V,255,0.01180
REVERSE,Q=K!=V,256,0.01128
REVERSE,Q=K!=V,257,0.01104
REVERSE,Q=K!=V,258,0.01078
REVERSE,Q=K!=V,259,0.01044
REVERSE,Q=K!=V,260,0.01018
REVERSE,Q=K!=V,261,0.00995
REVERSE,Q=K!=V,262,0.00971
REVERSE,Q=K!=V,263,0.00949
REVERSE,Q=K!=V,264,0.00923
REVERSE,Q=K!=V,265,0.00909
REVERSE,Q=K!=V,266,0.00897
REVERSE,Q=K!=V,267,0.00885
REVERSE,Q=K!=V,268,0.00870
REVERSE,Q=K!=V,269,0.00843
REVERSE,Q=K!=V,270,0.00823
REVERSE,Q=K!=V,271,0.00806
REVERSE,Q=K!=V,272,0.00810
REVERSE,Q=K!=V,273,0.00786
REVERSE,Q=K!=V,274,0.00784
REVERSE,Q=K!=V,275,0.00765
REVERSE,Q=K!=V,276,0.00748
REVERSE,Q=K!=V,277,0.00744
REVERSE,Q=K!=V,278,0.00731
REVERSE,Q=K!=V,279,0.00716
REVERSE,Q=K!=V,280,0.00711
REVERSE,Q=K!=V,281,0.00704
REVERSE,Q=K!=V,282,0.00698
REVERSE,Q=K!=V,283,0.00687
REVERSE,Q=K!=V,284,0.00684
REVERSE,Q=K!=V,285,0.00664
REVERSE,Q=K!=V,286,0.00667
REVERSE,Q=K!=V,287,0.00654
REVERSE,Q=K!=V,288,0.00649
REVERSE,Q=K!=V,289,0.00650
REVERSE,Q=K!=V,290,0.00630
REVERSE,Q=K!=V,291,0.00628
REVERSE,Q=K!=V,292,0.00623
REVERSE,Q=K!=V,293,0.00612
REVERSE,Q=K!=V,294,0.00602
REVERSE,Q=K!=V,295,0.00597
REVERSE,Q=K!=V,296,0.00593
REVERSE,Q=K!=V,297,0.00590
REVERSE,Q=K!=V,298,0.00578
REVERSE,Q=K!=V,299,0.00575
REVERSE,Q=K!=V,300,0.00570
REVERSE,Q=K!=V,301,0.00562
REVERSE,Q=K!=V,302,0.00557
REVERSE,Q=K!=V,303,0.00555
REVERSE,Q=K!=V,304,0.00554
REVERSE,Q=K!=V,305,0.00546
REVERSE,Q=K!=V,306,0.00536
REVERSE,Q=K!=V,307,0.00529
REVERSE,Q=K!=V,308,0.00523
REVERSE,Q=K!=V,309,0.00526
REVERSE,Q=K!=V,310,0.00518
REVERSE,Q=K!=V,311,0.00521
REVERSE,Q=K!=V,312,0.00511
REVERSE,Q=K!=V,313,0.00511
REVERSE,Q=K!=V,314,0.00497
REVERSE,Q=K!=V,315,0.00492
REVERSE,Q=K!=V,316,0.00493
REVERSE,Q=K!=V,317,0.00485
REVERSE,Q=K!=V,318,0.00481
REVERSE,Q=K!=V,319,0.00485
REVERSE,Q=K!=V,320,0.00483
REVERSE,Q=K!=V,321,0.00474
REVERSE,Q=K!=V,322,0.00472
REVERSE,Q=K!=V,323,0.00467
REVERSE,Q=K!=V,324,0.00463
REVERSE,Q=K!=V,325,0.00462
REVERSE,Q=K!=V,326,0.00459
REVERSE,Q=K!=V,327,0.00454
REVERSE,Q=K!=V,328,0.00450
REVERSE,Q=K!=V,329,0.00448
REVERSE,Q=K!=V,330,0.00438
REVERSE,Q=K!=V,331,0.00440
REVERSE,Q=K!=V,332,0.00442
REVERSE,Q=K!=V,333,0.00435
REVERSE,Q=K!=V,334,0.00435
REVERSE,Q=K!=V,335,0.00432
REVERSE,Q=K!=V,336,0.00426
REVERSE,Q=K!=V,337,0.00427
REVERSE,Q=K!=V,338,0.00422
REVERSE,Q=K!=V,339,0.00420
REVERSE,Q=K!=V,340,0.00415
REVERSE,Q=K!=V,341,0.00411
REVERSE,Q=K!=V,342,0.00407
REVERSE,Q=K!=V,343,0.00410
REVERSE,Q=K!=V,344,0.00408
REVERSE,Q=K!=V,345,0.00401
REVERSE,Q=K!=V,346,0.00398
REVERSE,Q=K!=V,347,0.00398
REVERSE,Q=K!=V,348,0.00396
REVERSE,Q=K!=V,349,0.00390
REVERSE,Q=K!=V,350,0.00390
REVERSE,Q=K!=V,351,0.00390
REVERSE,Q=K!=V,352,0.00386
REVERSE,Q=K!=V,353,0.00381
REVERSE,Q=K!=V,354,0.00381
REVERSE,Q=K!=V,355,0.00382
REVERSE,Q=K!=V,356,0.00375
REVERSE,Q=K!=V,357,0.00378
REVERSE,Q=K!=V,358,0.00370
REVERSE,Q=K!=V,359,0.00369
REVERSE,Q=K!=V,360,0.00367
REVERSE,Q=K!=V,361,0.00365
REVERSE,Q=K!=V,362,0.00362
REVERSE,Q=K!=V,363,0.00363
REVERSE,Q=K!=V,364,0.00361
REVERSE,Q=K!=V,365,0.00357
REVERSE,Q=K!=V,366,0.00353
REVERSE,Q=K!=V,367,0.00355
REVERSE,Q=K!=V,368,0.00354
REVERSE,Q=K!=V,369,0.00352
REVERSE,Q=K!=V,370,0.00349
REVERSE,Q=K!=V,371,0.00343
REVERSE,Q=K!=V,372,0.00341
REVERSE,Q=K!=V,373,0.00343
REVERSE,Q=K!=V,374,0.00343
REVERSE,Q=K!=V,375,0.00337
REVERSE,Q=K!=V,376,0.00341
REVERSE,Q=K!=V,377,0.00334
REVERSE,Q=K!=V,378,0.00335
REVERSE,Q=K!=V,379,0.00331
REVERSE,Q=K!=V,380,0.00331
REVERSE,Q=K!=V,381,0.00329
REVERSE,Q=K!=V,382,0.00328
REVERSE,Q=K!=V,383,0.00326
REVERSE,Q=K!=V,384,0.00325
REVERSE,Q=K!=V,385,0.00324
REVERSE,Q=K!=V,386,0.00325
REVERSE,Q=K!=V,387,0.00321
REVERSE,Q=K!=V,388,0.00318
REVERSE,Q=K!=V,389,0.00321
REVERSE,Q=K!=V,390,0.00318
REVERSE,Q=K!=V,391,0.00317
REVERSE,Q=K!=V,392,0.00312
REVERSE,Q=K!=V,393,0.00317
REVERSE,Q=K!=V,394,0.00304
REVERSE,Q=K!=V,395,0.00309
REVERSE,Q=K!=V,396,0.00309
REVERSE,Q=K!=V,397,0.00306
REVERSE,Q=K!=V,398,0.00307
REVERSE,Q=K!=V,399,0.00302
REVERSE,Q=K!=V,400,0.00303
REVERSE,Q=K!=V,401,0.00301
REVERSE,Q=K!=V,402,0.00299
REVERSE,Q=K!=V,403,0.00300
REVERSE,Q=K!=V,404,0.00299
REVERSE,Q=K!=V,405,0.00293
REVERSE,Q=K!=V,406,0.00294
REVERSE,Q=K!=V,407,0.00292
REVERSE,Q=K!=V,408,0.00295
REVERSE,Q=K!=V,409,0.00290
REVERSE,Q=K!=V,410,0.00292
REVERSE,Q=K!=V,411,0.00294
REVERSE,Q=K!=V,412,0.00288
REVERSE,Q=K!=V,413,0.00287
REVERSE,Q=K!=V,414,0.00285
REVERSE,Q=K!=V,415,0.00283
REVERSE,Q=K!=V,416,0.00282
REVERSE,Q=K!=V,417,0.00283
REVERSE,Q=K!=V,418,0.00279
REVERSE,Q=K!=V,419,0.00280
REVERSE,Q=K!=V,420,0.00280
REVERSE,Q=K!=V,421,0.00280
REVERSE,Q=K!=V,422,0.00278
REVERSE,Q=K!=V,423,0.00276
REVERSE,Q=K!=V,424,0.00276
REVERSE,Q=K!=V,425,0.00273
REVERSE,Q=K!=V,426,0.00272
REVERSE,Q=K!=V,427,0.00272
REVERSE,Q=K!=V,428,0.00275
REVERSE,Q=K!=V,429,0.00268
REVERSE,Q=K!=V,430,0.00270
REVERSE,Q=K!=V,431,0.00269
REVERSE,Q=K!=V,432,0.00268
REVERSE,Q=K!=V,433,0.00267
REVERSE,Q=K!=V,434,0.00267
REVERSE,Q=K!=V,435,0.00267
REVERSE,Q=K!=V,436,0.00261
REVERSE,Q=K!=V,437,0.00264
REVERSE,Q=K!=V,438,0.00261
REVERSE,Q=K!=V,439,0.00262
REVERSE,Q=K!=V,440,0.00261
REVERSE,Q=K!=V,441,0.00261
REVERSE,Q=K!=V,442,0.00262
REVERSE,Q=K!=V,443,0.00258
REVERSE,Q=K!=V,444,0.00260
REVERSE,Q=K!=V,445,0.00256
REVERSE,Q=K!=V,446,0.00257
REVERSE,Q=K!=V,447,0.00253
REVERSE,Q=K!=V,448,0.00252
REVERSE,Q=K!=V,449,0.00252
REVERSE,Q=K!=V,450,0.00252
REVERSE,Q=K!=V,451,0.00251
REVERSE,Q=K!=V,452,0.00252
REVERSE,Q=K!=V,453,0.00251
REVERSE,Q=K!=V,454,0.00246
REVERSE,Q=K!=V,455,0.00248
REVERSE,Q=K!=V,456,0.00248
REVERSE,Q=K!=V,457,0.00247
REVERSE,Q=K!=V,458,0.00245
REVERSE,Q=K!=V,459,0.00245
REVERSE,Q=K!=V,460,0.00245
REVERSE,Q=K!=V,461,0.00245
REVERSE,Q=K!=V,462,0.00246
REVERSE,Q=K!=V,463,0.00247
REVERSE,Q=K!=V,464,0.00242
REVERSE,Q=K!=V,465,0.00241
REVERSE,Q=K!=V,466,0.00241
REVERSE,Q=K!=V,467,0.00239
REVERSE,Q=K!=V,468,0.00238
REVERSE,Q=K!=V,469,0.00239
REVERSE,Q=K!=V,470,0.00238
REVERSE,Q=K!=V,471,0.00238
REVERSE,Q=K!=V,472,0.00234
REVERSE,Q=K!=V,473,0.00235
REVERSE,Q=K!=V,474,0.00234
REVERSE,Q=K!=V,475,0.00236
REVERSE,Q=K!=V,476,0.00234
REVERSE,Q=K!=V,477,0.00234
REVERSE,Q=K!=V,478,0.00234
REVERSE,Q=K!=V,479,0.00233
REVERSE,Q=K!=V,480,0.00231
REVERSE,Q=K!=V,481,0.00230
REVERSE,Q=K!=V,482,0.00229
REVERSE,Q=K!=V,483,0.00230
REVERSE,Q=K!=V,484,0.00232
REVERSE,Q=K!=V,485,0.00230
REVERSE,Q=K!=V,486,0.00229
REVERSE,Q=K!=V,487,0.00226
REVERSE,Q=K!=V,488,0.00228
REVERSE,Q=K!=V,489,0.00228
REVERSE,Q=K!=V,490,0.00224
REVERSE,Q=K!=V,491,0.00225
REVERSE,Q=K!=V,492,0.00224
REVERSE,Q=K!=V,493,0.00224
REVERSE,Q=K!=V,494,0.00224
REVERSE,Q=K!=V,495,0.00224
REVERSE,Q=K!=V,496,0.00224
REVERSE,Q=K!=V,497,0.00221
REVERSE,Q=K!=V,498,0.00222
REVERSE,Q=K!=V,499,0.00222
REVERSE,Q=K!=V,500,0.00221
REVERSE,Q=K!=V,501,0.00220
REVERSE,Q=K!=V,502,0.00219
REVERSE,Q=K!=V,503,0.00219
REVERSE,Q=K!=V,504,0.00219
REVERSE,Q=K!=V,505,0.00220
REVERSE,Q=K!=V,506,0.00217
REVERSE,Q=K!=V,507,0.00217
REVERSE,Q=K!=V,508,0.00218
REVERSE,Q=K!=V,509,0.00216
REVERSE,Q=K!=V,510,0.00215
REVERSE,Q=K!=V,511,0.00215
REVERSE,Q=K!=V,512,0.00216
REVERSE,Q=K!=V,513,0.00216
REVERSE,Q=K!=V,514,0.00215
REVERSE,Q=K!=V,515,0.00214
REVERSE,Q=K!=V,516,0.00215
REVERSE,Q=K!=V,517,0.00211
REVERSE,Q=K!=V,518,0.00213
REVERSE,Q=K!=V,519,0.00215
REVERSE,Q=K!=V,520,0.00211
REVERSE,Q=K!=V,521,0.00212
REVERSE,Q=K!=V,522,0.00211
REVERSE,Q=K!=V,523,0.00209
REVERSE,Q=K!=V,524,0.00210
REVERSE,Q=K!=V,525,0.00211
REVERSE,Q=K!=V,526,0.00209
REVERSE,Q=K!=V,527,0.00212
REVERSE,Q=K!=V,528,0.00212
REVERSE,Q=K!=V,529,0.00206
REVERSE,Q=K!=V,530,0.00208
REVERSE,Q=K!=V,531,0.00207
REVERSE,Q=K!=V,532,0.00210
REVERSE,Q=K!=V,533,0.00206
REVERSE,Q=K!=V,534,0.00205
REVERSE,Q=K!=V,535,0.00206
REVERSE,Q=K!=V,536,0.00207
REVERSE,Q=K!=V,537,0.00208
REVERSE,Q=K!=V,538,0.00205
REVERSE,Q=K!=V,539,0.00206
REVERSE,Q=K!=V,540,0.00204
REVERSE,Q=K!=V,541,0.00203
REVERSE,Q=K!=V,542,0.00204
REVERSE,Q=K!=V,543,0.00207
REVERSE,Q=K!=V,544,0.00202
REVERSE,Q=K!=V,545,0.00203
REVERSE,Q=K!=V,546,0.00202
REVERSE,Q=K!=V,547,0.00201
REVERSE,Q=K!=V,548,0.00202
REVERSE,Q=K!=V,549,0.00201
REVERSE,Q=K!=V,550,0.00200
REVERSE,Q=K!=V,551,0.00201
REVERSE,Q=K!=V,552,0.00204
REVERSE,Q=K!=V,553,0.00200
REVERSE,Q=K!=V,554,0.00200
REVERSE,Q=K!=V,555,0.00200
REVERSE,Q=K!=V,556,0.00198
REVERSE,Q=K!=V,557,0.00200
REVERSE,Q=K!=V,558,0.00199
REVERSE,Q=K!=V,559,0.00199
REVERSE,Q=K!=V,560,0.00198
REVERSE,Q=K!=V,561,0.00198
REVERSE,Q=K!=V,562,0.00197
REVERSE,Q=K!=V,563,0.00197
REVERSE,Q=K!=V,564,0.00196
REVERSE,Q=K!=V,565,0.00198
REVERSE,Q=K!=V,566,0.00196
REVERSE,Q=K!=V,567,0.00196
REVERSE,Q=K!=V,568,0.00197
REVERSE,Q=K!=V,569,0.00197
REVERSE,Q=K!=V,570,0.00194
REVERSE,Q=K!=V,571,0.00195
REVERSE,Q=K!=V,572,0.00197
REVERSE,Q=K!=V,573,0.00195
REVERSE,Q=K!=V,574,0.00195
REVERSE,Q=K!=V,575,0.00194
REVERSE,Q=K!=V,576,0.00195
REVERSE,Q=K!=V,577,0.00194
REVERSE,Q=K!=V,578,0.00195
REVERSE,Q=K!=V,579,0.00192
REVERSE,Q=K!=V,580,0.00195
REVERSE,Q=K!=V,581,0.00193
REVERSE,Q=K!=V,582,0.00192
REVERSE,Q=K!=V,583,0.00192
REVERSE,Q=K!=V,584,0.00192
REVERSE,Q=K!=V,585,0.00192
REVERSE,Q=K!=V,586,0.00190
REVERSE,Q=K!=V,587,0.00194
REVERSE,Q=K!=V,588,0.00194
REVERSE,Q=K!=V,589,0.00195
REVERSE,Q=K!=V,590,0.00190
REVERSE,Q=K!=V,591,0.00191
REVERSE,Q=K!=V,592,0.00191
REVERSE,Q=K!=V,593,0.00190
REVERSE,Q=K!=V,594,0.00191
REVERSE,Q=K!=V,595,0.00190
REVERSE,Q=K!=V,596,0.00191
REVERSE,Q=K!=V,597,0.00190
REVERSE,Q=K!=V,598,0.00190
REVERSE,Q=K!=V,599,0.00189
REVERSE,Q=K!=V,600,0.00189
REVERSE,Q=K!=V,601,0.00189
REVERSE,Q=K!=V,602,0.00191
REVERSE,Q=K!=V,603,0.00190
REVERSE,Q=K!=V,604,0.00189
REVERSE,Q=K!=V,605,0.00189
REVERSE,Q=K!=V,606,0.00187
REVERSE,Q=K!=V,607,0.00187
REVERSE,Q=K!=V,608,0.00186
REVERSE,Q=K!=V,609,0.00187
REVERSE,Q=K!=V,610,0.00188
REVERSE,Q=K!=V,611,0.00187
REVERSE,Q=K!=V,612,0.00186
REVERSE,Q=K!=V,613,0.00187
REVERSE,Q=K!=V,614,0.00187
REVERSE,Q=K!=V,615,0.00186
REVERSE,Q=K!=V,616,0.00186
REVERSE,Q=K!=V,617,0.00184
REVERSE,Q=K!=V,618,0.00186
REVERSE,Q=K!=V,619,0.00183
REVERSE,Q=K!=V,620,0.00186
REVERSE,Q=K!=V,621,0.00183
REVERSE,Q=K!=V,622,0.00186
REVERSE,Q=K!=V,623,0.00185
REVERSE,Q=K!=V,624,0.00185
REVERSE,Q=K!=V,625,0.00186
REVERSE,Q=K!=V,626,0.00185
REVERSE,Q=K!=V,627,0.00183
REVERSE,Q=K!=V,628,0.00187
REVERSE,Q=K!=V,629,0.00183
REVERSE,Q=K!=V,630,0.00185
REVERSE,Q=K!=V,631,0.00185
REVERSE,Q=K!=V,632,0.00184
REVERSE,Q=K!=V,633,0.00183
REVERSE,Q=K!=V,634,0.00182
REVERSE,Q=K!=V,635,0.00183
REVERSE,Q=K!=V,636,0.00183
REVERSE,Q=K!=V,637,0.00184
REVERSE,Q=K!=V,638,0.00182
REVERSE,Q=K!=V,639,0.00183
REVERSE,Q=K!=V,640,0.00183
REVERSE,Q=K!=V,641,0.00182
REVERSE,Q=K!=V,642,0.00184
REVERSE,Q=K!=V,643,0.00181
REVERSE,Q=K!=V,644,0.00182
REVERSE,Q=K!=V,645,0.00182
REVERSE,Q=K!=V,646,0.00184
REVERSE,Q=K!=V,647,0.00182
REVERSE,Q=K!=V,648,0.00183
REVERSE,Q=K!=V,649,0.00181
REVERSE,Q=K!=V,650,0.00181
REVERSE,Q=K!=V,651,0.00184
REVERSE,Q=K!=V,652,0.00181
REVERSE,Q=K!=V,653,0.00178
REVERSE,Q=K!=V,654,0.00183
REVERSE,Q=K!=V,655,0.00181
REVERSE,Q=K!=V,656,0.00181
REVERSE,Q=K!=V,657,0.00181
REVERSE,Q=K!=V,658,0.00179
REVERSE,Q=K!=V,659,0.00180
REVERSE,Q=K!=V,660,0.00181
REVERSE,Q=K!=V,661,0.00181
REVERSE,Q=K!=V,662,0.00181
REVERSE,Q=K!=V,663,0.00179
REVERSE,Q=K!=V,664,0.00180
REVERSE,Q=K!=V,665,0.00181
REVERSE,Q=K!=V,666,0.00180
REVERSE,Q=K!=V,667,0.00181
REVERSE,Q=K!=V,668,0.00182
REVERSE,Q=K!=V,669,0.00181
REVERSE,Q=K!=V,670,0.00180
REVERSE,Q=K!=V,671,0.00182
REVERSE,Q=K!=V,672,0.00180
REVERSE,Q=K!=V,673,0.00179
REVERSE,Q=K!=V,674,0.00181
REVERSE,Q=K!=V,675,0.00179
REVERSE,Q=K!=V,676,0.00181
REVERSE,Q=K!=V,677,0.00180
REVERSE,Q=K!=V,678,0.00179
REVERSE,Q=K!=V,679,0.00180
REVERSE,Q=K!=V,680,0.00181
REVERSE,Q=K!=V,681,0.00179
REVERSE,Q=K!=V,682,0.00179
REVERSE,Q=K!=V,683,0.00178
REVERSE,Q=K!=V,684,0.00179
REVERSE,Q=K!=V,685,0.00180
REVERSE,Q=K!=V,686,0.00178
REVERSE,Q=K!=V,687,0.00179
REVERSE,Q=K!=V,688,0.00180
REVERSE,Q=K!=V,689,0.00179
REVERSE,Q=K!=V,690,0.00179
